Label,Value,Pos,Duration,Target
Spike+Ripple,13,1,0,PM6- SNR 10dB - #27
Spike+Ripple,9,1,0,PM6- SNR 10dB - #28
Ripple+Fast-Ripple,0,1,0,OT'8- SNR 5dB - #9
Ripple,0,1,0,B'1- SNR 0dB - #10
Ripple+Fast-Ripple,0,1,0,PM6- SNR 10dB - #29
Ripple+Fast-Ripple,0,1,0,PM6- SNR 10dB - #30
Spike+Ripple,8,1,0,CR5- SNR 15dB - #9
Fast-Ripple,0,1,0,CR5- SNR 10dB - #18
Ripple+Fast-Ripple,0,1,0,PM6- SNR 15dB - #1
Ripple,0,1,0,OT'8- SNR 15dB - #5
Spike+Ripple,1,1,0,B'1- SNR 0dB - #27
Ripple+Fast-Ripple,0,1,0,PM6- SNR 15dB - #2
Fast-Ripple,0,1,0,PM6- SNR 15dB - #3
Ripple+Fast-Ripple,0,1,0,PM6- SNR 15dB - #4
Ripple+Fast-Ripple,0,1,0,CR5- SNR 0dB - #12
Fast-Ripple,0,1,0,PM6- SNR 15dB - #5
Ripple+Fast-Ripple,0,1,0,PM6- SNR 15dB - #6
Fast-Ripple,0,1,0,PM6- SNR 15dB - #7
Spike+Ripple+Fast-Ripple,7,1,0,OT'8- SNR 10dB - #17
Fast-Ripple,0,1,0,PM6- SNR 15dB - #8
Ripple,0,1,0,PM6- SNR 15dB - #9
Spike+Ripple,8,1,0,PM6- SNR 15dB - #10
Spike+Ripple+Fast-Ripple,1,1,0,OT'8- SNR 15dB - #23
Ripple,0,1,0,PM6- SNR 15dB - #11
Spike+Ripple+Fast-Ripple,11,1,0,PM6- SNR 15dB - #12
Spike+Fast-Ripple,7,1,0,B'1- SNR 15dB - #1
Ripple,0,1,0,B'1- SNR 15dB - #16
Ripple,0,1,0,PM6- SNR 15dB - #13
Ripple+Fast-Ripple,0,1,0,OT'8- SNR 0dB - #20
Ripple+Fast-Ripple,0,1,0,CR5- SNR 15dB - #30
Spike+Fast-Ripple,10,1,0,CR5- SNR 5dB - #27
Spike+Ripple+Fast-Ripple,6,1,0,PM6- SNR 15dB - #14
Ripple,0,1,0,CR5- SNR 5dB - #5
Fast-Ripple,0,1,0,B'1- SNR 5dB - #30
Spike+Ripple+Fast-Ripple,2,1,0,PM6- SNR 15dB - #15
Spike+Ripple,12,1,0,GPH'2- SNR 0dB - #15
Fast-Ripple,0,1,0,PM6- SNR 15dB - #16
Fast-Ripple,0,1,0,PM6- SNR 15dB - #17
Spike+Fast-Ripple,1,1,0,B'1- SNR 5dB - #14
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 0dB - #29
Ripple,0,1,0,PM6- SNR 15dB - #18
Ripple,0,1,0,GPH'2- SNR 15dB - #16
Fast-Ripple,0,1,0,PM6- SNR 15dB - #19
Fast-Ripple,0,1,0,PM6- SNR 15dB - #20
Fast-Ripple,0,1,0,GPH'2- SNR 5dB - #26
Spike+Fast-Ripple,6,1,0,GPH'2- SNR 15dB - #4
Spike+Ripple,7,1,0,B'1- SNR 10dB - #16
Fast-Ripple,0,1,0,GPH'2- SNR 10dB - #9
Ripple,0,1,0,OT'8- SNR 5dB - #29
Ripple,0,1,0,PM6- SNR 15dB - #21
Ripple,0,1,0,GPH'2- SNR 0dB - #1
Spike+Ripple+Fast-Ripple,9,1,0,OT'8- SNR 5dB - #10
Ripple+Fast-Ripple,0,1,0,CR5- SNR 10dB - #19
Fast-Ripple,0,1,0,CR5- SNR 15dB - #10
Fast-Ripple,0,1,0,PM6- SNR 15dB - #22
Fast-Ripple,0,1,0,PM6- SNR 15dB - #23
Spike,13,1,0,CR5- SNR 0dB - #13
Spike+Ripple+Fast-Ripple,3,1,0,PM6- SNR 15dB - #24
Spike+Ripple,14,1,0,PM6- SNR 15dB - #25
Spike+Ripple,13,1,0,PM6- SNR 15dB - #26
Ripple,0,1,0,B'1- SNR 0dB - #11
Spike,13,1,0,PM6- SNR 15dB - #27
Spike+Ripple+Fast-Ripple,14,1,0,OT'8- SNR 15dB - #6
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 15dB - #28
Ripple+Fast-Ripple,0,1,0,PM6- SNR 15dB - #28
Spike+Ripple,4,1,0,GPH'2- SNR 5dB - #13
Spike+Ripple+Fast-Ripple,7,1,0,B'1- SNR 0dB - #28
Spike+Fast-Ripple,13,1,0,PM6- SNR 15dB - #29
Spike+Ripple,7,1,0,PM6- SNR 15dB - #30
Spike+Ripple,1,1,0,OT'8- SNR 10dB - #18
Spike+Ripple,10,1,0,PM10- SNR 0dB - #1
Spike+Fast-Ripple,11,1,0,PM10- SNR 0dB - #2
Spike+Ripple,3,1,0,PM10- SNR 0dB - #3
Spike,13,1,0,GPH'2- SNR 10dB - #22
Spike+Ripple,13,1,0,CR5- SNR 5dB - #28
Ripple+Fast-Ripple,0,1,0,CR5- SNR 5dB - #6
Fast-Ripple,0,1,0,PM10- SNR 0dB - #4
Spike+Fast-Ripple,5,1,0,OT'8- SNR 15dB - #24
Spike+Ripple+Fast-Ripple,8,1,0,OT'8- SNR 0dB - #1
Spike,7,1,0,OT'8- SNR 0dB - #21
Ripple,0,1,0,PM10- SNR 0dB - #5
Fast-Ripple,0,1,0,PM10- SNR 0dB - #6
Fast-Ripple,0,1,0,PM10- SNR 0dB - #7
Spike+Ripple+Fast-Ripple,10,1,0,PM10- SNR 0dB - #8
Ripple,0,1,0,PM10- SNR 0dB - #9
Spike+Ripple,12,1,0,PM10- SNR 0dB - #10
Fast-Ripple,0,1,0,PM10- SNR 0dB - #11
Spike+Ripple,8,1,0,PM10- SNR 0dB - #12
Spike+Ripple+Fast-Ripple,3,1,0,B'1- SNR 15dB - #2
Spike+Ripple,12,1,0,PM10- SNR 0dB - #13
Ripple+Fast-Ripple,0,1,0,B'1- SNR 10dB - #1
Ripple,0,1,0,B'1- SNR 15dB - #17
Spike,15,1,0,PM10- SNR 0dB - #14
Spike+Fast-Ripple,9,1,0,PM10- SNR 0dB - #15
Spike+Fast-Ripple,2,1,0,B'1- SNR 5dB - #15
Spike+Ripple,13,1,0,PM10- SNR 0dB - #16
Fast-Ripple,0,1,0,PM10- SNR 0dB - #17
Ripple,0,1,0,CR5- SNR 10dB - #20
Spike,11,1,0,CR5- SNR 0dB - #14
Ripple,0,1,0,PM10- SNR 0dB - #18
Spike+Fast-Ripple,3,1,0,CR5- SNR 15dB - #11
Ripple+Fast-Ripple,0,1,0,OT'8- SNR 5dB - #30
Spike,12,1,0,GPH'2- SNR 0dB - #16
Spike+Ripple+Fast-Ripple,9,1,0,OT'8- SNR 5dB - #11
Fast-Ripple,0,1,0,PM10- SNR 0dB - #19
Fast-Ripple,0,1,0,PM10- SNR 0dB - #20
Spike+Ripple,2,1,0,PM10- SNR 0dB - #21
Spike+Ripple+Fast-Ripple,12,1,0,GPH'2- SNR 0dB - #30
Fast-Ripple,0,1,0,PM10- SNR 0dB - #22
Ripple,0,1,0,B'1- SNR 10dB - #17
Fast-Ripple,0,1,0,PM10- SNR 0dB - #23
Spike+Ripple,8,1,0,PM10- SNR 0dB - #24
Ripple+Fast-Ripple,0,1,0,PM10- SNR 0dB - #25
Fast-Ripple,0,1,0,PM10- SNR 0dB - #26
Fast-Ripple,0,1,0,OT'8- SNR 15dB - #7
Spike,9,1,0,B'1- SNR 0dB - #12
Spike+Ripple+Fast-Ripple,1,1,0,PM10- SNR 0dB - #27
Ripple,0,1,0,GPH'2- SNR 0dB - #2
Spike+Ripple+Fast-Ripple,1,1,0,CR5- SNR 5dB - #7
Fast-Ripple,0,1,0,CR5- SNR 5dB - #29
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 5dB - #27
Ripple,0,1,0,PM10- SNR 0dB - #28
Spike,9,1,0,OT'8- SNR 10dB - #19
Ripple,0,1,0,GPH'2- SNR 15dB - #17
Fast-Ripple,0,1,0,B'1- SNR 0dB - #29
Spike+Fast-Ripple,7,1,0,OT'8- SNR 0dB - #2
Spike+Ripple+Fast-Ripple,15,1,0,GPH'2- SNR 10dB - #10
Ripple+Fast-Ripple,0,1,0,OT'8- SNR 0dB - #22
Ripple+Fast-Ripple,0,1,0,PM10- SNR 0dB - #29
Ripple,0,1,0,GPH'2- SNR 15dB - #5
Spike,4,1,0,PM10- SNR 0dB - #30
Spike+Ripple+Fast-Ripple,10,1,0,PM10- SNR 5dB - #1
Spike+Ripple+Fast-Ripple,11,1,0,OT'8- SNR 15dB - #25
Spike+Ripple,8,1,0,PM10- SNR 5dB - #2
Spike+Ripple,7,1,0,PM10- SNR 5dB - #3
Spike+Ripple+Fast-Ripple,11,1,0,PM10- SNR 5dB - #4
Spike,4,1,0,GPH'2- SNR 5dB - #14
Ripple,0,1,0,PM10- SNR 5dB - #5
Spike+Fast-Ripple,8,1,0,PM10- SNR 5dB - #6
Spike+Fast-Ripple,1,1,0,PM10- SNR 5dB - #7
Ripple,0,1,0,CR5- SNR 0dB - #15
Spike+Ripple,4,1,0,PM10- SNR 5dB - #8
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 15dB - #29
Fast-Ripple,0,1,0,CR5- SNR 10dB - #21
Fast-Ripple,0,1,0,PM10- SNR 5dB - #9
Spike+Ripple,13,1,0,PM10- SNR 5dB - #10
Spike+Ripple+Fast-Ripple,9,1,0,CR5- SNR 15dB - #12
Fast-Ripple,0,1,0,PM10- SNR 5dB - #11
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 10dB - #23
Fast-Ripple,0,1,0,PM10- SNR 5dB - #12
Ripple+Fast-Ripple,0,1,0,B'1- SNR 10dB - #2
Spike+Ripple,1,1,0,OT'8- SNR 10dB - #1
Ripple+Fast-Ripple,0,1,0,OT'8- SNR 5dB - #12
Spike+Fast-Ripple,2,1,0,B'1- SNR 15dB - #3
Spike+Ripple,11,1,0,PM10- SNR 5dB - #13
Spike+Ripple,8,1,0,B'1- SNR 5dB - #16
Spike+Ripple,11,1,0,PM10- SNR 5dB - #14
Spike+Fast-Ripple,3,1,0,B'1- SNR 15dB - #18
Spike,2,1,0,PM10- SNR 5dB - #15
Fast-Ripple,0,1,0,PM10- SNR 5dB - #16
Spike+Ripple,15,1,0,PM10- SNR 5dB - #17
Spike+Ripple+Fast-Ripple,14,1,0,CR5- SNR 5dB - #8
Spike,12,1,0,PM10- SNR 5dB - #18
Fast-Ripple,0,1,0,CR5- SNR 5dB - #30
Spike+Ripple+Fast-Ripple,8,1,0,PM10- SNR 5dB - #19
Ripple+Fast-Ripple,0,1,0,PM10- SNR 5dB - #20
Spike+Ripple,2,1,0,PM10- SNR 5dB - #21
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 0dB - #17
Spike,14,1,0,OT'8- SNR 15dB - #8
Spike+Ripple,5,1,0,PM10- SNR 5dB - #22
Fast-Ripple,0,1,0,B'1- SNR 10dB - #18
Spike+Ripple+Fast-Ripple,5,1,0,B'1- SNR 0dB - #13
Fast-Ripple,0,1,0,OT'8- SNR 0dB - #3
Spike,14,1,0,PM10- SNR 5dB - #23
Spike+Ripple+Fast-Ripple,9,1,0,OT'8- SNR 10dB - #20
Ripple,0,1,0,OT'8- SNR 0dB - #23
Ripple+Fast-Ripple,0,1,0,PM10- SNR 5dB - #24
Ripple+Fast-Ripple,0,1,0,PM10- SNR 5dB - #25
Spike+Ripple,11,1,0,GPH'2- SNR 5dB - #1
Spike,2,1,0,PM10- SNR 5dB - #26
Spike,8,1,0,PM10- SNR 5dB - #27
Spike,13,1,0,B'1- SNR 0dB - #30
Ripple+Fast-Ripple,0,1,0,CR5- SNR 0dB - #16
Ripple+Fast-Ripple,0,1,0,PM10- SNR 5dB - #28
Spike+Fast-Ripple,8,1,0,PM10- SNR 5dB - #29
Ripple,0,1,0,GPH'2- SNR 0dB - #3
Spike,2,1,0,OT'8- SNR 15dB - #26
Spike+Ripple+Fast-Ripple,5,1,0,PM10- SNR 5dB - #30
Spike+Ripple+Fast-Ripple,8,1,0,CR5- SNR 10dB - #22
Spike+Ripple+Fast-Ripple,4,1,0,PM10- SNR 10dB - #1
Ripple+Fast-Ripple,0,1,0,PM10- SNR 10dB - #2
Ripple+Fast-Ripple,0,1,0,PM10- SNR 10dB - #3
Spike+Fast-Ripple,11,1,0,CR5- SNR 15dB - #13
Spike,11,1,0,GPH'2- SNR 5dB - #28
Spike+Ripple,10,1,0,PM10- SNR 10dB - #4
Spike+Ripple,13,1,0,PM10- SNR 10dB - #5
Spike,15,1,0,PM10- SNR 10dB - #6
Ripple,0,1,0,GPH'2- SNR 10dB - #11
Ripple+Fast-Ripple,0,1,0,PM10- SNR 10dB - #7
Spike+Ripple+Fast-Ripple,11,1,0,PM10- SNR 10dB - #8
Spike,13,1,0,GPH'2- SNR 15dB - #18
Ripple+Fast-Ripple,0,1,0,OT'8- SNR 5dB - #13
Spike,12,1,0,OT'8- SNR 10dB - #2
Spike+Ripple,10,1,0,GPH'2- SNR 15dB - #6
Ripple,0,1,0,CR5- SNR 5dB - #9
Spike+Ripple,12,1,0,PM10- SNR 10dB - #9
Ripple,0,1,0,GPH'2- SNR 5dB - #15
Spike+Ripple+Fast-Ripple,5,1,0,CR5- SNR 10dB - #1
Spike,9,1,0,PM10- SNR 10dB - #10
Spike+Fast-Ripple,6,1,0,PM10- SNR 10dB - #11
Fast-Ripple,0,1,0,PM10- SNR 10dB - #12
Ripple+Fast-Ripple,0,1,0,B'1- SNR 10dB - #3
Spike+Fast-Ripple,11,1,0,PM10- SNR 10dB - #13
Spike+Ripple+Fast-Ripple,12,1,0,B'1- SNR 5dB - #17
Ripple+Fast-Ripple,0,1,0,PM10- SNR 10dB - #14
Spike+Ripple,11,1,0,B'1- SNR 15dB - #4
Spike+Ripple,9,1,0,PM10- SNR 10dB - #15
Ripple,0,1,0,PM10- SNR 10dB - #16
Fast-Ripple,0,1,0,PM10- SNR 10dB - #17
Fast-Ripple,0,1,0,OT'8- SNR 0dB - #4
Spike+Fast-Ripple,1,1,0,B'1- SNR 15dB - #19
Spike+Ripple,3,1,0,OT'8- SNR 15dB - #9
Spike+Fast-Ripple,8,1,0,PM10- SNR 10dB - #18
Ripple,0,1,0,OT'8- SNR 0dB - #24
Spike+Ripple,14,1,0,CR5- SNR 0dB - #17
Ripple,0,1,0,PM10- SNR 10dB - #19
Spike+Ripple+Fast-Ripple,4,1,0,GPH'2- SNR 15dB - #30
Spike,1,1,0,OT'8- SNR 10dB - #21
Spike+Ripple,13,1,0,GPH'2- SNR 10dB - #24
Ripple,0,1,0,B'1- SNR 0dB - #14
Fast-Ripple,0,1,0,PM10- SNR 10dB - #20
Fast-Ripple,0,1,0,PM10- SNR 10dB - #21
Ripple+Fast-Ripple,0,1,0,PM10- SNR 10dB - #22
Ripple+Fast-Ripple,0,1,0,CR5- SNR 10dB - #23
Ripple,0,1,0,B'1- SNR 10dB - #19
Spike+Fast-Ripple,4,1,0,PM10- SNR 10dB - #23
Ripple+Fast-Ripple,0,1,0,PM10- SNR 10dB - #24
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 0dB - #18
Spike+Ripple,8,1,0,CR5- SNR 15dB - #14
Spike+Ripple,6,1,0,B'1- SNR 5dB - #1
Ripple,0,1,0,PM10- SNR 10dB - #25
Spike,5,1,0,OT'8- SNR 15dB - #27
Fast-Ripple,0,1,0,PM10- SNR 10dB - #26
Spike+Ripple+Fast-Ripple,4,1,0,PM10- SNR 10dB - #27
Spike+Ripple+Fast-Ripple,13,1,0,PM10- SNR 10dB - #28
Spike+Fast-Ripple,4,1,0,PM10- SNR 10dB - #29
Spike+Fast-Ripple,2,1,0,GPH'2- SNR 5dB - #2
Spike+Ripple+Fast-Ripple,11,1,0,CR5- SNR 5dB - #10
Ripple+Fast-Ripple,0,1,0,PM10- SNR 10dB - #30
Fast-Ripple,0,1,0,PM10- SNR 15dB - #1
Spike+Ripple,9,1,0,GPH'2- SNR 0dB - #4
Spike+Fast-Ripple,15,1,0,CR5- SNR 10dB - #2
Spike+Ripple+Fast-Ripple,1,1,0,OT'8- SNR 5dB - #14
Ripple,0,1,0,PM10- SNR 15dB - #2
Ripple,0,1,0,OT'8- SNR 10dB - #3
Fast-Ripple,0,1,0,PM10- SNR 15dB - #3
Fast-Ripple,0,1,0,PM10- SNR 15dB - #4
Fast-Ripple,0,1,0,PM10- SNR 15dB - #5
Ripple+Fast-Ripple,0,1,0,PM10- SNR 15dB - #6
Ripple,0,1,0,PM10- SNR 15dB - #7
Spike,3,1,0,PM10- SNR 15dB - #8
Ripple+Fast-Ripple,0,1,0,PM10- SNR 15dB - #9
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 5dB - #29
Fast-Ripple,0,1,0,PM10- SNR 15dB - #10
Spike+Ripple,10,1,0,PM10- SNR 15dB - #11
Ripple+Fast-Ripple,0,1,0,PM10- SNR 15dB - #12
Ripple,0,1,0,CR5- SNR 0dB - #18
Spike+Ripple,5,1,0,OT'8- SNR 0dB - #5
Spike,1,1,0,PM10- SNR 15dB - #13
Ripple,0,1,0,GPH'2- SNR 10dB - #12
Spike,6,1,0,B'1- SNR 10dB - #4
Spike,12,1,0,B'1- SNR 5dB - #18
Spike+Fast-Ripple,14,1,0,OT'8- SNR 0dB - #25
Spike+Fast-Ripple,2,1,0,PM10- SNR 15dB - #14
Spike+Ripple+Fast-Ripple,2,1,0,PM10- SNR 15dB - #15
Ripple,0,1,0,OT'8- SNR 15dB - #10
Spike,1,1,0,PM10- SNR 15dB - #16
Spike,0,1,0,GPH'2- SNR 5dB - #16
Spike,15,1,0,CR5- SNR 10dB - #24
Spike,2,1,0,OT'8- SNR 10dB - #22
Ripple+Fast-Ripple,0,1,0,B'1- SNR 15dB - #5
Spike+Ripple+Fast-Ripple,1,1,0,PM10- SNR 15dB - #17
Spike+Ripple,12,1,0,PM10- SNR 15dB - #18
Fast-Ripple,0,1,0,GPH'2- SNR 15dB - #7
Spike+Ripple,14,1,0,CR5- SNR 15dB - #15
Spike+Fast-Ripple,8,1,0,B'1- SNR 0dB - #15
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 15dB - #19
Spike,8,1,0,B'1- SNR 15dB - #20
Ripple+Fast-Ripple,0,1,0,PM10- SNR 15dB - #19
Ripple,0,1,0,PM10- SNR 15dB - #20
Spike,9,1,0,CR5- SNR 5dB - #11
Spike+Fast-Ripple,14,1,0,PM10- SNR 15dB - #21
Spike+Fast-Ripple,4,1,0,PM10- SNR 15dB - #22
Ripple+Fast-Ripple,0,1,0,PM10- SNR 15dB - #23
Spike+Fast-Ripple,10,1,0,B'1- SNR 10dB - #20
Ripple,0,1,0,CR5- SNR 10dB - #3
Ripple+Fast-Ripple,0,1,0,OT'8- SNR 15dB - #28
Spike+Ripple+Fast-Ripple,9,1,0,B'1- SNR 5dB - #2
Spike+Fast-Ripple,11,1,0,PM10- SNR 15dB - #24
Ripple,0,1,0,PM10- SNR 15dB - #25
Spike+Ripple,8,1,0,PM10- SNR 15dB - #26
Spike+Fast-Ripple,6,1,0,OT'8- SNR 5dB - #15
Spike+Ripple+Fast-Ripple,13,1,0,PM10- SNR 15dB - #27
Ripple+Fast-Ripple,0,1,0,PM10- SNR 15dB - #28
Spike+Fast-Ripple,9,1,0,OT'8- SNR 10dB - #4
Spike,7,1,0,GPH'2- SNR 10dB - #25
Spike+Ripple,7,1,0,GPH'2- SNR 0dB - #19
Fast-Ripple,0,1,0,PM10- SNR 15dB - #29
Spike+Ripple+Fast-Ripple,13,1,0,CR5- SNR 0dB - #19
Spike,8,1,0,PM10- SNR 15dB - #30
Ripple,0,1,0,A'1- SNR 0dB - #1
Spike,4,1,0,A'1- SNR 0dB - #2
Ripple,0,1,0,A'1- SNR 0dB - #3
Spike+Ripple+Fast-Ripple,6,1,0,A'1- SNR 0dB - #4
Fast-Ripple,0,1,0,OT'8- SNR 0dB - #6
Spike+Fast-Ripple,6,1,0,GPH'2- SNR 5dB - #3
Ripple,0,1,0,GPH'2- SNR 0dB - #5
Ripple,0,1,0,A'1- SNR 0dB - #5
Ripple+Fast-Ripple,0,1,0,A'1- SNR 0dB - #6
Ripple,0,1,0,A'1- SNR 0dB - #7
Fast-Ripple,0,1,0,OT'8- SNR 0dB - #26
Spike,10,1,0,A'1- SNR 0dB - #8
Spike+Ripple+Fast-Ripple,1,1,0,A'1- SNR 0dB - #9
Ripple+Fast-Ripple,0,1,0,CR5- SNR 10dB - #25
Spike,2,1,0,A'1- SNR 0dB - #10
Spike+Ripple+Fast-Ripple,2,1,0,A'1- SNR 0dB - #11
Fast-Ripple,0,1,0,A'1- SNR 0dB - #12
Fast-Ripple,0,1,0,A'1- SNR 0dB - #13
Fast-Ripple,0,1,0,OT'8- SNR 15dB - #11
Spike+Fast-Ripple,12,1,0,A'1- SNR 0dB - #14
Fast-Ripple,0,1,0,CR5- SNR 15dB - #16
Spike+Fast-Ripple,10,1,0,OT'8- SNR 10dB - #23
Spike+Fast-Ripple,3,1,0,B'1- SNR 5dB - #19
Spike+Ripple,10,1,0,CR5- SNR 5dB - #12
Spike+Ripple+Fast-Ripple,9,1,0,B'1- SNR 10dB - #5
Spike+Ripple+Fast-Ripple,14,1,0,A'1- SNR 0dB - #15
Ripple+Fast-Ripple,0,1,0,A'1- SNR 0dB - #16
Spike,13,1,0,GPH'2- SNR 5dB - #30
Ripple,0,1,0,A'1- SNR 0dB - #17
Spike+Ripple,12,1,0,CR5- SNR 10dB - #4
Fast-Ripple,0,1,0,A'1- SNR 0dB - #18
Spike+Fast-Ripple,11,1,0,B'1- SNR 0dB - #16
Spike+Ripple,11,1,0,A'1- SNR 0dB - #19
Spike+Ripple,2,1,0,B'1- SNR 15dB - #6
Spike+Ripple+Fast-Ripple,11,1,0,A'1- SNR 0dB - #20
Fast-Ripple,0,1,0,A'1- SNR 0dB - #21
Spike+Fast-Ripple,2,1,0,GPH'2- SNR 10dB - #13
Spike+Ripple,12,1,0,A'1- SNR 0dB - #22
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 5dB - #17
Spike+Fast-Ripple,4,1,0,OT'8- SNR 15dB - #29
Spike+Ripple+Fast-Ripple,11,1,0,CR5- SNR 0dB - #20
Spike+Ripple+Fast-Ripple,5,1,0,OT'8- SNR 5dB - #16
Ripple+Fast-Ripple,0,1,0,B'1- SNR 15dB - #21
Spike+Fast-Ripple,7,1,0,A'1- SNR 0dB - #23
Spike+Ripple+Fast-Ripple,2,1,0,B'1- SNR 5dB - #3
Spike+Fast-Ripple,7,1,0,OT'8- SNR 10dB - #5
Spike+Fast-Ripple,5,1,0,A'1- SNR 0dB - #24
Ripple+Fast-Ripple,0,1,0,A'1- SNR 0dB - #25
Ripple,0,1,0,B'1- SNR 10dB - #21
Spike+Ripple+Fast-Ripple,10,1,0,A'1- SNR 0dB - #26
Spike,1,1,0,A'1- SNR 0dB - #27
Spike+Ripple,11,1,0,OT'8- SNR 0dB - #7
Fast-Ripple,0,1,0,A'1- SNR 0dB - #28
Fast-Ripple,0,1,0,GPH'2- SNR 15dB - #8
Spike+Ripple,10,1,0,A'1- SNR 0dB - #29
Ripple,0,1,0,GPH'2- SNR 15dB - #20
Ripple,0,1,0,A'1- SNR 0dB - #30
Spike,11,1,0,A'1- SNR 5dB - #1
Spike+Fast-Ripple,9,1,0,CR5- SNR 10dB - #26
Spike+Ripple,4,1,0,OT'8- SNR 0dB - #27
Spike+Ripple+Fast-Ripple,9,1,0,A'1- SNR 5dB - #2
Fast-Ripple,0,1,0,A'1- SNR 5dB - #3
Fast-Ripple,0,1,0,GPH'2- SNR 0dB - #20
Ripple+Fast-Ripple,0,1,0,A'1- SNR 5dB - #4
Ripple+Fast-Ripple,0,1,0,A'1- SNR 5dB - #5
Ripple,0,1,0,A'1- SNR 5dB - #6
Ripple,0,1,0,CR5- SNR 5dB - #13
Fast-Ripple,0,1,0,CR5- SNR 15dB - #17
Spike+Fast-Ripple,14,1,0,A'1- SNR 5dB - #7
Spike,8,1,0,GPH'2- SNR 10dB - #26
Spike,14,1,0,A'1- SNR 5dB - #8
Spike+Fast-Ripple,7,1,0,GPH'2- SNR 0dB - #6
Spike+Fast-Ripple,8,1,0,OT'8- SNR 15dB - #12
Spike+Ripple+Fast-Ripple,4,1,0,CR5- SNR 10dB - #5
Fast-Ripple,0,1,0,OT'8- SNR 10dB - #24
Ripple+Fast-Ripple,0,1,0,A'1- SNR 5dB - #9
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 5dB - #4
Ripple,0,1,0,A'1- SNR 5dB - #10
Spike,10,1,0,A'1- SNR 5dB - #11
Spike,5,1,0,A'1- SNR 5dB - #12
Spike+Ripple+Fast-Ripple,9,1,0,B'1- SNR 5dB - #20
Spike+Ripple+Fast-Ripple,4,1,0,A'1- SNR 5dB - #13
Ripple,0,1,0,CR5- SNR 0dB - #21
Spike+Ripple+Fast-Ripple,8,1,0,B'1- SNR 10dB - #6
Spike,1,1,0,A'1- SNR 5dB - #14
Spike+Ripple,12,1,0,A'1- SNR 5dB - #15
Spike+Ripple+Fast-Ripple,12,1,0,B'1- SNR 0dB - #17
Spike+Ripple+Fast-Ripple,11,1,0,A'1- SNR 5dB - #16
Spike+Fast-Ripple,10,1,0,A'1- SNR 5dB - #17
Spike,10,1,0,A'1- SNR 5dB - #18
Spike+Ripple,9,1,0,OT'8- SNR 5dB - #17
Spike+Ripple+Fast-Ripple,9,1,0,A'1- SNR 5dB - #19
Ripple+Fast-Ripple,0,1,0,A'1- SNR 5dB - #20
Spike+Ripple,4,1,0,A'1- SNR 5dB - #21
Spike+Ripple,0,1,0,OT'8- SNR 15dB - #30
Spike+Ripple,0,1,0,OT'8- SNR 10dB - #6
Spike+Fast-Ripple,4,1,0,B'1- SNR 15dB - #7
Spike,9,1,0,A'1- SNR 5dB - #22
Spike+Fast-Ripple,12,1,0,OT'8- SNR 0dB - #8
Ripple+Fast-Ripple,0,1,0,A'1- SNR 5dB - #23
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 10dB - #1
Fast-Ripple,0,1,0,B'1- SNR 5dB - #4
Spike+Fast-Ripple,14,1,0,A'1- SNR 5dB - #24
Spike+Ripple,11,1,0,CR5- SNR 10dB - #27
Spike+Ripple+Fast-Ripple,15,1,0,A'1- SNR 5dB - #25
Spike,6,1,0,A'1- SNR 5dB - #26
Spike,6,1,0,B'1- SNR 15dB - #22
Spike+Ripple+Fast-Ripple,12,1,0,OT'8- SNR 0dB - #28
Spike+Ripple,14,1,0,A'1- SNR 5dB - #27
Spike+Ripple+Fast-Ripple,10,1,0,CR5- SNR 5dB - #14
Spike,14,1,0,B'1- SNR 10dB - #22
Spike+Ripple,5,1,0,A'1- SNR 5dB - #28
Spike+Fast-Ripple,14,1,0,A'1- SNR 5dB - #29
Ripple+Fast-Ripple,0,1,0,CR5- SNR 15dB - #18
Spike+Ripple,9,1,0,GPH'2- SNR 5dB - #18
Ripple+Fast-Ripple,0,1,0,GPH'2- SNR 10dB - #14
Ripple,0,1,0,A'1- SNR 5dB - #30
Spike+Ripple,11,1,0,CR5- SNR 10dB - #6
Ripple+Fast-Ripple,0,1,0,A'1- SNR 10dB - #1
Spike+Ripple,13,1,0,A'1- SNR 10dB - #2
Ripple+Fast-Ripple,0,1,0,A'1- SNR 10dB - #3
Ripple,0,1,0,A'1- SNR 10dB - #4
Spike+Fast-Ripple,3,1,0,A'1- SNR 10dB - #5
Spike+Fast-Ripple,15,1,0,A'1- SNR 10dB - #6
Ripple,0,1,0,CR5- SNR 0dB - #22
Spike+Ripple+Fast-Ripple,8,1,0,A'1- SNR 10dB - #7
Spike+Fast-Ripple,9,1,0,OT'8- SNR 10dB - #25
Ripple,0,1,0,OT'8- SNR 15dB - #13
Spike+Ripple+Fast-Ripple,12,1,0,A'1- SNR 10dB - #8
